Country,year,suicides/100k male,suicides/100k female,Suicide Ratio (M/F),Average Suicide
Norway,2015,15.581666666666665,7.156666666666667,2.177224033535165,11.369166666666667
Oman,2009,3.5316666666666667,0.0,inf,1.7658333333333334
Oman,2010,0.6333333333333334,0.0,inf,0.3166666666666667
Oman,2014,0.25166666666666665,0.0,inf,0.12583333333333332
Panama,1996,9.47,1.5933333333333335,5.943514644351464,5.531666666666667
Panama,1997,11.501666666666667,2.3633333333333333,4.866713681241185,6.9325
Panama,1998,10.671666666666667,2.11,5.057661927330174,6.390833333333333
Panama,1999,11.226666666666667,1.7116666666666667,6.558909444985394,6.469166666666666
Panama,2000,12.911666666666667,1.3516666666666666,9.552404438964242,7.131666666666667
Panama,2001,12.498333333333333,1.9633333333333336,6.365874363327673,7.230833333333333
Panama,2002,10.046666666666667,3.11,3.2304394426580925,6.578333333333333
Panama,2003,14.945,1.2616666666666667,11.845442536327608,8.103333333333333
Panama,2004,11.763333333333334,1.8633333333333333,6.3130590339892665,6.8133333333333335
Panama,2005,11.136666666666668,1.8316666666666668,6.08007279344859,6.484166666666668
Panama,2006,14.511666666666665,0.7599999999999999,19.094298245614034,7.635833333333332
Panama,2007,10.866666666666667,1.1166666666666667,9.73134328358209,5.991666666666667
Panama,2008,9.846666666666666,2.37,4.154711673699015,6.1083333333333325
Panama,2009,9.815,1.5666666666666667,6.264893617021277,5.690833333333333
Panama,2010,9.155,1.5116666666666667,6.056229327453142,5.333333333333333
Panama,2011,9.448333333333332,1.0066666666666666,9.385761589403973,5.227499999999999
Panama,2012,8.103333333333333,1.1500000000000001,7.046376811594202,4.626666666666667
Panama,2013,7.37,0.8483333333333333,8.687622789783891,4.109166666666667
Panama,2014,8.198333333333332,1.1316666666666666,7.244477172312224,4.664999999999999
Panama,2015,6.516666666666667,0.9666666666666667,6.741379310344827,3.7416666666666667
Paraguay,1995,5.256666666666667,1.4649999999999999,3.5881683731513085,3.3608333333333333
Paraguay,1996,4.301666666666667,1.2750000000000001,3.3738562091503264,2.7883333333333336
Paraguay,1997,4.2316666666666665,1.6983333333333333,2.491658488714426,2.965
Paraguay,1998,6.045000000000001,2.0466666666666664,2.9535830618892516,4.045833333333333
Paraguay,1999,4.9783333333333335,2.425,2.052920962199313,3.7016666666666667
Paraguay,2000,5.073333333333333,2.0566666666666666,2.46677471636953,3.565
Paraguay,2001,7.211666666666667,2.2083333333333335,3.2656603773584902,4.71
Paraguay,2002,4.823333333333333,2.4183333333333334,1.994486560992419,3.6208333333333336
Paraguay,2003,7.145,1.4133333333333333,5.055424528301886,4.279166666666667
Paraguay,2004,8.095,2.811666666666667,2.879075281564908,5.453333333333334
Paraguay,2005,7.826666666666667,2.6416666666666666,2.962776025236593,5.234166666666667
Paraguay,2006,8.565,2.3633333333333333,3.6241184767277854,5.464166666666666
Paraguay,2007,8.236666666666666,2.1816666666666666,3.7754010695187166,5.2091666666666665
Paraguay,2008,7.493333333333333,2.226666666666667,3.3652694610778435,4.86
Paraguay,2009,9.03,2.1916666666666664,4.120152091254753,5.610833333333333
Paraguay,2010,6.723333333333334,2.37,2.8368495077355838,4.546666666666667
Paraguay,2011,8.988333333333333,2.3166666666666664,3.879856115107914,5.6525
Paraguay,2012,7.324999999999999,3.225,2.271317829457364,5.2749999999999995
Paraguay,2013,10.068333333333333,2.4966666666666666,4.0327102803738315,6.2825
Paraguay,2014,8.821666666666667,3.203333333333333,2.7539021852237258,6.0125
Philippines,1997,2.5933333333333333,0.7799999999999999,3.324786324786325,1.6866666666666665
Philippines,1998,2.973333333333333,0.7016666666666667,4.237529691211401,1.8375
Philippines,1999,3.0233333333333334,1.1233333333333333,2.691394658753709,2.0733333333333333
Philippines,2000,4.098333333333334,1.27,3.2270341207349085,2.684166666666667
Philippines,2001,3.6366666666666667,0.8766666666666666,4.148288973384031,2.256666666666667
Philippines,2002,3.6566666666666667,1.0999999999999999,3.3242424242424247,2.3783333333333334
Philippines,2003,4.215,1.3533333333333333,3.1145320197044337,2.7841666666666667
Philippines,2006,4.905,1.2049999999999998,4.070539419087138,3.055
Philippines,2007,3.8000000000000003,1.0616666666666668,3.5792778649921506,2.4308333333333336
Philippines,2008,4.34,1.1683333333333332,3.7146932952924394,2.7541666666666664
Philippines,2009,4.538333333333333,1.2766666666666666,3.5548302872062663,2.9074999999999998
Philippines,2010,4.953333333333333,1.2066666666666668,4.104972375690608,3.08
Philippines,2011,6.068333333333334,1.4166666666666667,4.2835294117647065,3.7425000000000006
Poland,1995,25.541666666666668,4.741666666666667,5.386643233743409,15.141666666666667
Poland,1996,25.093333333333334,4.608333333333333,5.4452079566003615,14.850833333333334
Poland,1999,26.35166666666667,4.34,6.071812596006145,15.345833333333335
Poland,2000,26.99166666666667,4.843333333333333,5.572952512044048,15.917500000000002
Poland,2001,26.093333333333334,4.015,6.498962224989623,15.054166666666667
Poland,2002,25.703333333333333,4.841666666666667,5.308777969018933,15.2725
Poland,2003,25.736666666666665,4.288333333333333,6.00155460551885,15.0125
Poland,2004,26.916666666666668,4.373333333333333,6.154725609756098,15.645
Poland,2005,26.771666666666665,4.235,6.321526957890593,15.503333333333332
Poland,2006,26.151666666666667,4.323333333333333,6.048959136468774,15.2375
Poland,2007,23.853333333333335,3.891666666666667,6.129336188436831,13.8725
Poland,2008,25.666666666666668,3.8966666666666665,6.58682634730539,14.781666666666666
Poland,2009,28.42,4.430000000000001,6.415349887133182,16.425
Poland,2010,27.851666666666663,3.921666666666667,7.101997450063747,15.886666666666665
Poland,2011,27.115,3.5283333333333338,7.684931506849313,15.321666666666665
Poland,2012,28.238333333333333,3.8233333333333337,7.385789014821272,16.030833333333334
Poland,2013,27.405,3.86,7.099740932642487,15.6325
Poland,2014,25.99166666666667,3.725,6.977628635346757,14.858333333333336
Poland,2015,24.476666666666663,3.355,7.295578738201688,13.915833333333332
Portugal,1995,16.529999999999998,4.958333333333333,3.3337815126050416,10.744166666666665
Portugal,1996,15.626666666666667,3.6683333333333334,4.25988187187642,9.6475
Portugal,1997,14.081666666666665,2.9483333333333337,4.776144714527981,8.514999999999999
Portugal,1998,11.486666666666666,3.0233333333333334,3.799338478500551,7.255
Portugal,1999,11.598333333333334,3.311666666666666,3.5022647206844497,7.455
Portugal,2000,11.943333333333333,2.3699999999999997,5.039381153305205,7.156666666666666
Portugal,2001,15.799999999999999,3.4883333333333333,4.529383659818442,9.644166666666667
Portugal,2002,23.57166666666667,5.066666666666666,4.652302631578948,14.319166666666668
Portugal,2003,22.583333333333332,5.16,4.376614987080103,13.871666666666666
Portugal,2007,19.015,4.909999999999999,3.8727087576374752,11.9625
Portugal,2008,19.14,4.363333333333333,4.38655462184874,11.751666666666667
Portugal,2009,19.275,4.008333333333334,4.808731808731808,11.641666666666666
Portugal,2010,20.028333333333332,4.778333333333333,4.191489361702128,12.403333333333332
Portugal,2011,17.645,3.6650000000000005,4.814461118690313,10.655
Portugal,2012,19.423333333333332,3.81,5.0979877515310585,11.616666666666665
Portugal,2013,18.026666666666667,4.095,4.402116402116403,11.060833333333333
Portugal,2014,20.695,4.953333333333333,4.1779946164199195,12.824166666666667
Puerto Rico,1995,18.358333333333334,1.7866666666666668,10.275186567164178,10.0725
Puerto Rico,1996,21.136666666666667,2.165,9.762894534257121,11.650833333333333
Puerto Rico,1997,15.753333333333332,0.79,19.940928270042193,8.271666666666667
Puerto Rico,1998,20.275,1.57,12.914012738853502,10.9225
Puerto Rico,1999,17.68,1.8716666666666668,9.446126447016917,9.775833333333333
Puerto Rico,2000,16.645,1.3983333333333334,11.903456495828365,9.021666666666667
Puerto Rico,2001,16.018333333333334,1.7966666666666669,8.915584415584416,8.9075
Puerto Rico,2002,13.456666666666665,1.8083333333333333,7.441474654377879,7.632499999999999
Puerto Rico,2003,15.201666666666666,0.9633333333333334,15.780276816608996,8.0825
Puerto Rico,2004,16.986666666666668,1.1716666666666666,14.497866287339972,9.079166666666667
Puerto Rico,2005,15.418333333333335,2.1,7.342063492063493,8.759166666666667
Puerto Rico,2006,14.866666666666667,1.0166666666666668,14.622950819672129,7.941666666666667
Puerto Rico,2007,13.383333333333333,2.1300000000000003,6.2832550860719865,7.756666666666667
Puerto Rico,2008,15.561666666666667,2.285,6.810357403355215,8.923333333333334
Puerto Rico,2009,19.495,1.3216666666666665,14.750315258511982,10.408333333333333
Puerto Rico,2010,15.228333333333333,2.0783333333333336,7.327185244587008,8.653333333333334
Puerto Rico,2011,13.188333333333333,1.9033333333333333,6.92907180385289,7.5458333333333325
Puerto Rico,2012,12.511666666666668,2.005,6.240232751454698,7.258333333333335
Puerto Rico,2013,13.486666666666666,1.6116666666666666,8.368148914167529,7.549166666666666
Puerto Rico,2014,11.431666666666667,1.4166666666666667,8.069411764705881,6.424166666666666
Puerto Rico,2015,13.049999999999999,1.2133333333333334,10.755494505494504,7.131666666666666
Qatar,1995,0.0,0.0,,0.0
Qatar,2001,2.8216666666666668,1.7283333333333335,1.6325940212150434,2.2750000000000004
Qatar,2004,2.24,0.3016666666666667,7.425414364640884,1.2708333333333335
Qatar,2005,2.865,0.26833333333333337,10.677018633540373,1.5666666666666669
Qatar,2006,13.238333333333335,1.3116666666666668,10.092757306226176,7.275000000000001
Qatar,2007,3.8666666666666667,0.9016666666666667,4.288354898336414,2.3841666666666668
Qatar,2008,1.8783333333333332,0.37999999999999995,4.942982456140351,1.1291666666666667
Qatar,2009,2.6583333333333337,0.6583333333333333,4.037974683544304,1.6583333333333334
Qatar,2010,1.9916666666666665,0.14666666666666667,13.579545454545453,1.0691666666666666
Qatar,2011,2.2966666666666664,0.8450000000000001,2.717948717948717,1.5708333333333333
Qatar,2012,1.5916666666666668,0.62,2.567204301075269,1.1058333333333334
Qatar,2013,1.2550000000000001,0.11666666666666665,10.75714285714286,0.6858333333333334
Qatar,2014,2.1199999999999997,1.0450000000000002,2.0287081339712913,1.5825
Qatar,2015,2.0516666666666663,1.0883333333333334,1.8851454823889735,1.5699999999999998
Republic of Korea,1995,21.078333333333333,8.801666666666666,2.394811588714259,14.94
Republic of Korea,1996,25.576666666666664,10.588333333333333,2.415551707854557,18.0825
Republic of Korea,1997,26.80333333333333,10.996666666666668,2.4374052743255525,18.9
Republic of Korea,1998,36.595,13.791666666666666,2.653413897280967,25.19333333333333
Republic of Korea,1999,30.796666666666667,12.123333333333333,2.540280450921089,21.46
Republic of Korea,2000,29.569999999999997,11.861666666666666,2.4929043136152873,20.715833333333332
Republic of Korea,2001,32.40833333333334,13.181666666666665,2.458591478062967,22.795
Republic of Korea,2002,42.01833333333334,18.155,2.3144221059395944,30.08666666666667
Republic of Korea,2003,53.80666666666667,21.88,2.459171237050579,37.843333333333334
Republic of Korea,2004,54.91166666666667,23.37166666666667,2.349497254510447,39.141666666666666
Republic of Korea,2005,55.615,24.224999999999998,2.2957688338493294,39.92
Republic of Korea,2006,48.74333333333333,21.333333333333332,2.2848437500000003,35.038333333333334
Republic of Korea,2007,52.82333333333333,24.933333333333334,2.118582887700535,38.87833333333333
Republic of Korea,2008,50.873333333333335,24.506666666666664,2.0758977149075086,37.69
Republic of Korea,2009,58.105,28.48166666666667,2.0400842647316986,43.29333333333334
Republic of Korea,2010,59.946666666666665,26.42,2.268988140297754,43.18333333333334
Republic of Korea,2011,61.20166666666666,24.64,2.4838338744588744,42.920833333333334
Republic of Korea,2012,51.82333333333333,22.05333333333333,2.34990931076179,36.93833333333333
Republic of Korea,2013,51.23833333333334,20.19,2.5378074954597984,35.71416666666667
Republic of Korea,2014,46.23666666666667,17.985,2.5708460754332316,32.11083333333333
Republic of Korea,2015,47.531666666666666,17.325,2.7435305435305435,32.428333333333335
Romania,1995,21.325,4.705,4.532412327311371,13.015
Romania,1996,22.291666666666668,4.371666666666667,5.099123141441098,13.331666666666667
Romania,1997,22.48,4.453333333333333,5.047904191616767,13.466666666666667
Romania,1998,22.573333333333334,4.308333333333334,5.239458413926499,13.440833333333334
Romania,1999,21.71166666666667,4.666666666666667,4.652500000000001,13.189166666666669
Romania,2000,21.650000000000002,4.881666666666667,4.434960737453056,13.265833333333335
Romania,2001,20.736666666666668,4.114999999999999,5.039287160793845,12.425833333333333
Romania,2002,24.035,4.898333333333333,4.906771010547805,14.466666666666667
Romania,2003,22.055000000000003,4.5633333333333335,4.833089846603361,13.309166666666668
Romania,2004,21.084999999999997,4.113333333333333,5.126012965964343,12.599166666666665
Romania,2005,19.916666666666668,4.418333333333334,4.507732930969445,12.1675
Romania,2006,20.546666666666667,4.301666666666667,4.77644323905463,12.424166666666666
Romania,2007,18.566666666666666,4.11,4.517437145174371,11.338333333333333
Romania,2008,19.341666666666665,4.058333333333334,4.765913757700205,11.7
Romania,2009,20.455000000000002,3.5483333333333333,5.764678252700799,12.001666666666667
Romania,2010,20.96,4.046666666666667,5.179571663920923,12.503333333333334
Romania,2011,19.573333333333334,3.5566666666666666,5.50328022492971,11.565000000000001
Romania,2012,20.486666666666668,3.185,6.4322344322344325,11.835833333333333
Romania,2013,19.676666666666666,3.3216666666666668,5.923733065730055,11.499166666666666
Romania,2014,18.888333333333332,2.9499999999999997,6.402824858757063,10.919166666666666
Romania,2015,19.055,3.203333333333333,5.948491155046827,11.129166666666666
Russian Federation,1995,75.68666666666667,15.543333333333335,4.869397383658589,45.615
Russian Federation,1996,73.43666666666667,14.276666666666666,5.143824422134019,43.85666666666667
Russian Federation,1997,70.585,14.096666666666666,5.0072121068810596,42.34083333333333
Russian Federation,1998,65.69500000000001,13.428333333333335,4.8922675933970465,39.56166666666667
Russian Federation,1999,70.53,14.491666666666667,4.866935020126509,42.51083333333334
Russian Federation,2000,70.82166666666667,13.256666666666666,5.342343474981142,42.03916666666667
Russian Federation,2001,71.12166666666667,12.986666666666666,5.476514373716633,42.05416666666667
Russian Federation,2002,68.35833333333333,13.066666666666668,5.231505102040816,40.7125
Russian Federation,2003,65.965,12.186666666666667,5.412882932166302,39.075833333333335
Russian Federation,2004,62.92333333333334,11.678333333333335,5.3880405308976735,37.30083333333334
Russian Federation,2005,59.41166666666667,10.645,5.581180522937217,35.028333333333336
Russian Federation,2006,56.35833333333333,10.526666666666666,5.353863204559848,33.442499999999995
Russian Federation,2007,53.91166666666667,10.586666666666668,5.092411838790932,32.24916666666667
Russian Federation,2008,51.086666666666666,10.046666666666667,5.08493696084937,30.566666666666666
Russian Federation,2009,49.47833333333333,9.321666666666667,5.307884856070087,29.4
Russian Federation,2010,44.85333333333333,8.348333333333334,5.372729087642243,26.600833333333334
Russian Federation,2011,41.73,8.216666666666667,5.0787018255578085,24.973333333333333
Russian Federation,2012,39.65833333333334,7.926666666666667,5.003153910849454,23.792500000000004
Russian Federation,2013,38.568333333333335,7.093333333333334,5.437265037593985,22.830833333333334
Russian Federation,2014,36.449999999999996,6.753333333333334,5.3973346495557735,21.601666666666667
Russian Federation,2015,33.21,6.276666666666666,5.291024960169942,19.743333333333332
Saint Lucia,1995,12.335,1.2833333333333334,9.611688311688312,6.809166666666667
Saint Lucia,1996,7.916666666666667,2.255,3.510716925351072,5.085833333333333
Saint Lucia,1997,19.59,0.0,inf,9.795
Saint Lucia,1998,12.276666666666666,7.561666666666667,1.6235397839982364,9.919166666666666
Saint Lucia,1999,11.361666666666666,1.1283333333333332,10.069423929098967,6.245
Saint Lucia,2000,28.426666666666666,4.55,6.247619047619048,16.488333333333333
Saint Lucia,2001,9.846666666666666,0.0,inf,4.923333333333333
Saint Lucia,2002,21.918333333333333,9.334999999999999,2.3479735761471168,15.626666666666665
Saint Lucia,2003,13.981666666666667,8.228333333333333,1.6992100465869961,11.105
Saint Lucia,2004,11.028333333333334,0.0,inf,5.514166666666667
Saint Lucia,2005,4.136666666666667,0.0,inf,2.0683333333333334
Saint Lucia,2006,2.9716666666666662,0.0,inf,1.4858333333333331
Saint Lucia,2008,0.0,0.0,,0.0
Saint Lucia,2009,13.719999999999999,0.0,inf,6.859999999999999
Saint Lucia,2010,3.9883333333333333,1.0633333333333332,3.7507836990595615,2.5258333333333334
Saint Lucia,2011,8.886666666666667,0.0,inf,4.443333333333333
Saint Lucia,2012,13.495,0.6766666666666666,19.94334975369458,7.0858333333333325
Saint Lucia,2013,18.348333333333333,0.6683333333333333,27.453865336658353,9.508333333333333
Saint Lucia,2014,11.876666666666667,3.383333333333333,3.5103448275862075,7.63
Saint Vincent and Grenadines,1995,14.235,0.0,inf,7.1175
Saint Vincent and Grenadines,1996,12.36,1.8166666666666667,6.803669724770642,7.088333333333333
Saint Vincent and Grenadines,1997,5.003333333333333,0.0,inf,2.5016666666666665
Saint Vincent and Grenadines,1998,32.403333333333336,0.0,inf,16.201666666666668
Saint Vincent and Grenadines,1999,10.966666666666667,0.0,inf,5.483333333333333
Saint Vincent and Grenadines,2000,7.351666666666667,0.0,inf,3.6758333333333333
Saint Vincent and Grenadines,2001,24.721666666666668,2.055,12.03000811030008,13.388333333333334
Saint Vincent and Grenadines,2002,32.38999999999999,1.4316666666666666,22.623981373690334,16.91083333333333
Saint Vincent and Grenadines,2003,8.485,0.0,inf,4.2425
Saint Vincent and Grenadines,2004,7.743333333333333,0.0,inf,3.8716666666666666
Saint Vincent and Grenadines,2005,10.683333333333332,1.335,8.002496878901372,6.009166666666665
Saint Vincent and Grenadines,2006,19.031666666666666,1.3133333333333332,14.491116751269036,10.1725
Saint Vincent and Grenadines,2007,17.065,0.0,inf,8.5325
Saint Vincent and Grenadines,2008,5.438333333333333,1.2766666666666666,4.259791122715404,3.3574999999999995
Saint Vincent and Grenadines,2009,1.8633333333333333,0.0,inf,0.9316666666666666
Saint Vincent and Grenadines,2010,9.138333333333334,0.0,inf,4.569166666666667
Saint Vincent and Grenadines,2011,5.093333333333334,2.736666666666667,1.8611449451887943,3.915
Saint Vincent and Grenadines,2012,12.066666666666668,4.148333333333333,2.90879871434311,8.107500000000002
Saint Vincent and Grenadines,2013,0.0,0.0,,0.0
Saint Vincent and Grenadines,2014,13.463333333333333,0.0,inf,6.7316666666666665
Saint Vincent and Grenadines,2015,2.8433333333333337,1.8366666666666667,1.548094373865699,2.3400000000000003
San Marino,1999,10.725000000000001,0.0,inf,5.362500000000001
San Marino,2000,7.876666666666666,0.0,inf,3.938333333333333
San Marino,2005,5.668333333333333,0.0,inf,2.8341666666666665
Serbia,1998,38.37,12.805,2.9964857477547833,25.5875
Serbia,1999,41.02166666666667,16.433333333333334,2.4962474645030426,28.7275
Serbia,2000,39.525,14.501666666666665,2.7255487874956903,27.013333333333332
Serbia,2001,37.39666666666667,12.103333333333333,3.0897824290828972,24.75
Serbia,2002,37.221666666666664,12.096666666666666,3.077018462386332,24.659166666666664
Serbia,2003,34.13333333333333,11.078333333333333,3.0810892131788776,22.605833333333333
Serbia,2004,34.23166666666667,9.52,3.595763305322129,21.875833333333333
Serbia,2005,35.38166666666667,12.338333333333333,2.867621234634608,23.86
Serbia,2006,34.99333333333333,12.685,2.758638812245434,23.839166666666667
Serbia,2007,32.46,10.615,3.0579368817710786,21.5375
Serbia,2008,29.891666666666666,10.543333333333333,2.8351248814416694,20.2175
Serbia,2009,32.806666666666665,10.265,3.195973372300698,21.535833333333333
Serbia,2010,30.471666666666664,8.608333333333333,3.5397870280735724,19.54
Serbia,2011,30.901666666666667,9.673333333333334,3.194521019986216,20.2875
Serbia,2012,30.538333333333338,8.549999999999999,3.5717348927875254,19.54416666666667
Serbia,2013,28.825,7.463333333333334,3.862215274676194,18.144166666666667
Serbia,2014,28.278333333333336,7.851666666666667,3.6015707917639572,18.065
Serbia,2015,26.78,7.548333333333333,3.54780304703025,17.164166666666667
Seychelles,2001,12.863333333333335,1.7316666666666667,7.428296438883542,7.297500000000001
Seychelles,2002,25.686666666666667,0.0,inf,12.843333333333334
Seychelles,2003,13.615,3.0516666666666663,4.461496450027308,8.333333333333334
Seychelles,2004,10.545,0.0,inf,5.2725
Seychelles,2005,9.528333333333334,2.388333333333333,3.9895324494068394,5.958333333333334
Seychelles,2006,45.958333333333336,0.0,inf,22.979166666666668
Seychelles,2007,22.44666666666667,2.16,10.391975308641976,12.303333333333335
Seychelles,2008,6.511666666666667,0.0,inf,3.2558333333333334
Seychelles,2009,7.301666666666667,0.0,inf,3.6508333333333334
Seychelles,2010,8.665,0.0,inf,4.3325
Seychelles,2011,8.556666666666667,0.0,inf,4.278333333333333
Seychelles,2012,5.583333333333333,0.0,inf,2.7916666666666665
Seychelles,2013,21.900000000000002,0.0,inf,10.950000000000001
Seychelles,2014,3.7983333333333333,3.4233333333333333,1.1095423563777995,3.6108333333333333
Seychelles,2015,10.743333333333334,2.7983333333333333,3.839189994044074,6.770833333333334
Singapore,1995,30.60666666666667,16.52,1.8527037933817596,23.563333333333333
Singapore,1996,22.425,12.398333333333333,1.8087108482322893,17.41166666666667
Singapore,1997,23.41,11.031666666666666,2.122072820667775,17.22083333333333
Singapore,1998,21.75,14.143333333333333,1.5378270091916098,17.946666666666665
Singapore,1999,20.491666666666664,7.25,2.826436781609195,13.870833333333332
Singapore,2000,18.52,8.87,2.08793686583991,13.695
Singapore,2001,18.44,9.526666666666666,1.9356193142057387,13.983333333333334
Singapore,2002,17.203333333333333,11.528333333333334,1.492265432991181,14.365833333333335
Singapore,2003,18.748333333333335,10.041666666666666,1.867053941908714,14.395
Singapore,2004,18.396666666666665,9.516666666666667,1.933099824868651,13.956666666666667
Singapore,2005,22.061666666666667,7.993333333333333,2.76000834028357,15.0275
Singapore,2006,14.591666666666667,10.2,1.4305555555555556,12.395833333333332
Singapore,2007,18.09,9.536666666666667,1.8968891995805661,13.813333333333333
Singapore,2008,17.603333333333335,7.438333333333333,2.366569572036747,12.520833333333334
Singapore,2009,16.701666666666664,8.228333333333333,2.0297751671055293,12.465
Singapore,2010,15.219999999999999,6.3183333333333325,2.40886309680823,10.769166666666665
Singapore,2011,12.811666666666667,6.6816666666666675,1.917435769518583,9.746666666666668
Singapore,2012,15.356666666666667,8.246666666666666,1.862166531932094,11.801666666666666
Singapore,2013,16.338333333333335,6.640000000000001,2.4605923694779115,11.489166666666668
Singapore,2014,16.691666666666666,5.2716666666666665,3.166297818526715,10.981666666666666
Singapore,2015,11.936666666666667,6.278333333333333,1.9012476771967084,9.1075
Slovakia,1995,28.30666666666667,4.81,5.884961884961886,16.558333333333334
Slovakia,1996,24.99,4.093333333333333,6.105048859934854,14.541666666666666
Slovakia,1997,23.03,4.319999999999999,5.33101851851852,13.675
Slovakia,1998,23.63,3.3433333333333333,7.067796610169491,13.486666666666666
Slovakia,1999,24.936666666666667,3.7433333333333336,6.661620658949243,14.34
Slovakia,2000,25.026666666666667,4.986666666666667,5.018716577540107,15.006666666666668
Slovakia,2001,24.411666666666665,4.235,5.764266036993309,14.323333333333332
Slovakia,2002,27.92833333333333,4.033333333333333,6.924380165289256,15.980833333333333
Slovakia,2003,24.580000000000002,3.6133333333333333,6.802583025830259,14.096666666666668
Slovakia,2004,21.33666666666667,3.813333333333333,5.595279720279722,12.575000000000001
Slovakia,2005,24.188333333333333,3.373333333333333,7.170454545454546,13.780833333333334
Slovakia,2006,0.0,0.0,,0.0
Slovakia,2007,0.0,0.0,,0.0
Slovakia,2008,19.355,3.0116666666666667,6.426674045379081,11.183333333333334
Slovakia,2009,21.258333333333333,1.9216666666666666,11.06244579358196,11.59
Slovakia,2010,20.753333333333334,3.1933333333333334,6.4989561586638835,11.973333333333333
Slovakia,2012,19.505,2.0749999999999997,9.4,10.79
Slovakia,2013,21.235,2.75,7.721818181818182,11.9925
Slovakia,2014,19.398333333333333,2.7383333333333333,7.08399269628728,11.068333333333333
Slovenia,1995,52.29833333333334,13.346666666666666,3.918456543456544,32.822500000000005
Slovenia,1996,56.15166666666667,14.033333333333333,4.001306413301663,35.0925
Slovenia,1997,56.48833333333334,11.861666666666666,4.762259378951806,34.175000000000004
Slovenia,1998,54.69166666666666,14.241666666666667,3.840257460503218,34.46666666666667
Slovenia,1999,53.00833333333333,12.551666666666668,4.223210728986854,32.78
Slovenia,2000,52.468333333333334,14.885,3.52491322360318,33.67666666666667
Slovenia,2001,57.975,12.591666666666667,4.604235605559232,35.28333333333333
Slovenia,2002,48.60833333333333,10.441666666666666,4.655227454110135,29.525
Slovenia,2003,50.53,12.229999999999999,4.13164349959117,31.38
Slovenia,2004,35.97,13.776666666666666,2.6109363658359546,24.87333333333333
Slovenia,2005,45.82333333333333,10.411666666666667,4.401152553225548,28.1175
Slovenia,2006,47.126666666666665,10.851666666666667,4.342804484718169,28.989166666666666
Slovenia,2007,38.96666666666666,9.608333333333333,4.055507372072853,24.287499999999998
Slovenia,2008,36.02833333333333,7.82,4.607203751065643,21.924166666666665
Slovenia,2009,36.089999999999996,8.695,4.150661299597469,22.3925
Slovenia,2010,37.74,6.5249999999999995,5.783908045977013,22.1325
Slovenia,2011,39.07333333333333,7.87,4.964845404489623,23.471666666666664
Slovenia,2012,39.696666666666665,6.926666666666667,5.730991337824832,23.311666666666667
Slovenia,2013,39.27166666666667,7.898333333333333,4.972146022367588,23.585
Slovenia,2014,34.37333333333333,5.6883333333333335,6.042777615001464,20.03083333333333
Slovenia,2015,36.278333333333336,7.8566666666666665,4.617522274077217,22.067500000000003
South Africa,1996,1.1300000000000001,0.20833333333333334,5.424,0.6691666666666667
South Africa,1997,0.5416666666666666,0.2833333333333333,1.9117647058823528,0.4125
South Africa,1998,0.9966666666666666,0.2866666666666667,3.476744186046511,0.6416666666666666
South Africa,1999,1.42,0.39166666666666666,3.625531914893617,0.9058333333333333
South Africa,2000,1.3116666666666668,0.2783333333333333,4.712574850299402,0.795
South Africa,2001,1.7833333333333334,0.28833333333333333,6.184971098265897,1.0358333333333334
South Africa,2002,0.9416666666666668,0.22166666666666668,4.2481203007518795,0.5816666666666668
South Africa,2003,1.1133333333333333,0.4266666666666667,2.6093749999999996,0.77
South Africa,2004,1.6916666666666667,0.41333333333333333,4.092741935483871,1.0525
South Africa,2005,1.9433333333333334,0.605,3.2121212121212124,1.2741666666666667
South Africa,2006,2.455,0.5316666666666666,4.61755485893417,1.4933333333333334
South Africa,2007,1.41,0.61,2.3114754098360657,1.01
South Africa,2008,1.9400000000000002,0.4166666666666667,4.656000000000001,1.1783333333333335
South Africa,2009,1.365,0.42,3.25,0.8925
South Africa,2010,1.7366666666666666,0.445,3.9026217228464417,1.0908333333333333
South Africa,2011,1.175,0.3766666666666667,3.119469026548672,0.7758333333333334
South Africa,2012,1.8316666666666668,0.4283333333333333,4.2762645914396895,1.1300000000000001
South Africa,2013,1.96,0.5233333333333333,3.745222929936306,1.2416666666666667
South Africa,2014,2.0516666666666667,0.46166666666666667,4.444043321299639,1.2566666666666668
South Africa,2015,1.7683333333333333,0.3983333333333334,4.439330543933054,1.0833333333333333
Spain,1995,16.481666666666666,4.153333333333333,3.9682985553772068,10.317499999999999
Spain,1996,16.42833333333333,4.66,3.5253934191702427,10.544166666666666
Spain,1997,17.24833333333333,4.638333333333333,3.7186489399928133,10.943333333333332
Spain,1998,16.653333333333332,4.0200000000000005,4.1426202321724706,10.336666666666666
Spain,1999,15.661666666666667,4.185,3.7423337315810437,9.923333333333334
Spain,2000,16.245,4.123333333333334,3.939773645917542,10.184166666666668
Spain,2001,14.978333333333333,3.7550000000000003,3.988903683976919,9.366666666666667
Spain,2002,15.401666666666666,3.8716666666666666,3.9780456306500214,9.636666666666667
Spain,2003,15.549999999999999,3.8649999999999998,4.023285899094438,9.7075
Spain,2004,14.783333333333333,3.9883333333333333,3.7066443794400334,9.385833333333334
Spain,2005,14.176666666666668,3.766666666666667,3.763716814159292,8.971666666666668
Spain,2006,13.423333333333332,3.2216666666666662,4.166580444904294,8.3225
Spain,2007,13.125,3.3666666666666667,3.8985148514851486,8.245833333333334
Spain,2008,13.158333333333333,3.2616666666666667,4.034236075625958,8.21
